개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202437400000101747,공중화장실,법제3조제3호,광교주차시설내,경기도 수원시 장안구 수원시 장안구 광교산로 159(하광교동),경기도 수원시 장안구 수원시 장안구 하광교동 393-2,3,7,1,1,0,0,10,1,0,수원도시공사,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:42:31
3740000,202437400000101748,공중화장실,법제3조제3호,광교종합사회복지관,"경기도 수원시 영통구 대학2로 41, 광교종합사회복지관 (이의동)",경기도 수원시 영통구 이의동 1259-4 광교종합사회복지관,12,15,1,1,1,1,27,1,1,광교종합사회복지관,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:40:51
3740000,202437400000101749,공중화장실,법제3조제3호,광교임시수련원,"경기도 수원시 장안구 광교산로 337, 광교 임시 수련원 (하광교동)",경기도 수원시 장안구 하광교동 89-2 광교 임시 수련원,3,4,1,0,0,0,4,1,0,수원시 체육진흥과,,정시,15시간,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:40:13
3740000,202437400000101750,공중화장실,법제3조제3호,광교역사2,,경기도 수원시 영통구 이의동 산13-77(광교역사공원),1,1,0,0,0,0,3,0,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:39:27
3740000,202437400000101751,공중화장실,법제3조제3호,광교역사,,경기도 수원시 영통구 이의동 산13-77(광교역사공원),1,1,1,0,0,0,1,1,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:38:29
3740000,202437400000101752,공중화장실,법제3조제3호,광교쉼터,경기도 수원시 장안구 광교산로 321 (하광교동),경기도 수원시 장안구 하광교동 203-2,1,2,0,0,0,0,1,1,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:37:52
3740000,202437400000101753,공중화장실,법제3조제3호,광교박물관,"경기도 수원시 영통구 광교로 182, 수원광교박물관 (이의동)",경기도 수원시 영통구 이의동 403-2 수원광교박물관,3,4,1,1,1,1,7,1,1,광교박물관,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:37:25
3740000,202437400000101755,공중화장실,법제3조제3호,광교노인복지관 지하1층,경기도 수원시 영통구 센트럴타운로 22(이의동),경기도 수원시 영통구 이의동 1328-1,3,3,1,0,0,0,6,1,0,광교노인복지관,,정시,09:00-18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:36:58
3740000,202437400000101756,공중화장실,법제3조제3호,광교노인복지관 4층,경기도 수원시 영통구 센트럴타운로 22(이의동),경기도 수원시 영통구 이의동 1328-1,2,3,0,0,0,0,6,0,0,광교노인복지관,,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:36:04
3740000,202437400000101759,공중화장실,법제3조제3호,광교노인복지관 3층,경기도 수원시 영통구 센트럴타운로 22(이의동),경기도 수원시 영통구 이의동 1328-1,2,3,1,0,0,0,6,1,0,광교노인복지관,,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:35:00
3740000,202437400000101761,공중화장실,법제3조제3호,광교노인복지관 2층,경기도 수원시 영통구 센트럴타운로 22(이의동),경기도 수원시 영통구 이의동 1328-1,2,3,0,0,0,0,6,0,0,광교노인복지관,,정시,09:00-18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:34:13
3740000,202437400000101763,공중화장실,법제3조제3호,광교2동행정복지센터,경기도 수원시 영통구 법조로149번길 155(하동),경기도 수원시 영통구 하동 976,4,8,4,1,0,0,8,4,0,광교2동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:32:48
3740000,202437400000101764,공중화장실,법제3조제3호,광교1동행정복지센터,경기도 수원시 영통구 도청로89번길 20(이의동),경기도 수원시 영통구 이의동 1350,6,5,4,2,0,0,12,4,0,광교1동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:32:21
3740000,202437400000101765,공중화장실,법제3조제3호,관리사무소,경기도 수원시 영통구 광교호수공원로 102 (하동),경기도 수원시 영통구 하동 1023공 (호수공원관리사무소),3,3,1,2,1,1,8,1,1,수원시 공원녹지사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:31:55
3740000,202437400000101766,공중화장실,법제3조제3호,곳집말,경기도 수원시 권선구 서수원로 71(평동),경기도 수원시 권선구 오목천동 1179,2,2,1,1,0,0,5,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:31:26
3740000,202437400000101767,공중화장실,법제3조제11호,골든벨주유소,경기도 수원시 권선구 서부로 1650 (고색동),경기도 수원시 권선구 고색동 894-5,1,1,0,0,0,0,1,0,0,골든벨주유소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:30:57
3740000,202437400000101768,공중화장실,법제3조제3호,곡선지구대,"경기도 수원시 권선구 권중로 77, 곡선지구대 (권선동)",경기도 수원시 권선구 권선동 1268 곡선지구대,2,2,0,0,0,0,2,0,0,수원권선경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:30:03
3740000,202437400000101769,공중화장실,법제3조제3호,곡선동행정복지센터,경기도 수원시 권선구 동수원로146번길 174(곡반정동),경기도 수원시 권선구 곡반정동 522,6,11,1,0,0,0,6,1,0,곡선동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:29:18
3740000,202437400000101770,공중화장실,법제3조제3호,곡선동우체국,경기도 수원시 권선구 권중로 81(권선동),경기도 수원시 권선구 권선동 1268-1,0,1,0,0,0,0,0,1,0,서수원우체국,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:28:45
3740000,202437400000101771,공중화장실,법제3조제3호,고색향토전시관,경기도 수원시 권선구 오목천로 276(고색동),경기도 수원시 권선구 고색동 1129,2,2,0,0,0,0,2,0,0,수원시 문화예술과,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:28:10
3740000,202437400000101772,공중화장실,법제3조제3호,고색파출소,"경기도 수원시 권선구 매송고색로 748, 고색파출소 (고색동)",경기도 수원시 권선구 고색동 146-7 고색파출소,1,1,0,0,0,0,1,0,0,고색파출소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:27:28
3740000,202437400000101773,공중화장실,법제3조제11호,고색충전소,경기도 수원시 권선구 권선로 258 (고색동),경기도 수원시 권선구 고색동 888-6,2,2,0,0,0,0,1,0,0,고색충전소,,정시,00:00~24:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:25:34
3740000,202437400000101775,공중화장실,법제3조제3호,고색119안전센터,"경기도 수원시 권선구 서부로 1614, 수원중부소방서 고색파출소 (고색동)",경기도 수원시 권선구 고색동 886-145 수원중부소방서 고색파출소,3,3,0,0,0,0,3,0,0,고색119안전센터,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:21:25
3740000,202437400000101776,공중화장실,법제3조제3호,고렴,경기도 수원시 권선구 동수원로 114 (곡반정동),경기도 수원시 권선구 곡반정동 546,3,2,1,0,0,0,3,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:20:15
3740000,202437400000101777,공중화장실,법제3조제3호,고래의 모험,경기도 수원시 팔달구 덕영대로1070번길 56(세류동),경기도 수원시 팔달구 세류동 1066-9,2,2,0,0,0,0,4,0,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:19:29
3740000,202437400000101778,공중화장실,법제3조제3호,고등파출소,경기도 수원시 팔달구 고등로 50 (고등등),경기도 수원시 팔달구 고등동 105-25,1,1,0,0,0,0,1,0,0,수원권선경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:18:45
3740000,202437400000101779,공중화장실,법제3조제3호,고등동행정복지센터,경기도 수원시 팔달구 고등로 37 (고등동),경기도 수원시 팔달구 고등동 153-1,3,3,3,3,0,0,9,3,0,고등동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:18:07
3740000,202437400000101780,공중화장실,법제3조제11호,경희주유소,경기도 수원시 영통구 덕영대로 1729(영통동),경기도 수원시 영통구 영통동 1025-11,1,2,0,0,0,0,2,0,0,경희주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:17:33
3740000,202437400000101781,공중화장실,법제3조제11호,경진셀프주유소,경기도 수원시 장안구 경수대로 1059(파장동),경기도 수원시 장안구 파장동 585-4,2,2,0,0,0,0,2,0,0,경진셀프주유소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:16:16
3740000,202437400000101783,공중화장실,법제3조제3호,경기아트센터 소극장,경기도 수원시 팔달구 효원로307번길 20 (인계동),,7,6,0,3,0,0,10,0,0,경기도청,,정시,공연시간 1시간 전후,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:13:37
3740000,202437400000101784,공중화장실,법제3조제3호,경기아트센터 대극장,경기도 수원시 팔달구 효원로307번길 20 (인계동),,27,50,0,6,0,0,51,0,0,경기도청,,정시,공연시간 1시간 전후,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:13:09
3740000,202437400000101785,공중화장실,법제3조제3호,경기상상캠퍼스,경기도 수원시 권선구 서둔로 166 (서둔동),경기도 수원시 권선구 서둔동 103-25,21,21,1,1,0,0,21,1,0,경기상상캠퍼스,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:12:39
3740000,202437400000101786,공중화장실,법제3조제3호,경기도청 구청사,경기도 수원시 팔달구 효원로 1 (매산로3가,경기도 수원시 팔달구 매산로3가 1-1,10,11,2,0,0,0,13,2,0,경기도청 구청사,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:09:46
3740000,202437400000101787,공중화장실,법제3조제3호,경기도장애인복지종합지원센터,경기도 수원시 권선구 서수원로 130(오목천동),경기도 수원시 권선구 오목천동 677 경기도장애인복지종합지원센터,7,14,4,4,0,0,13,4,0,경기도장애인복지종합지원센터,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:08:15
3740000,202437400000101788,공중화장실,법제3조제3호,경기도수원교육지원청 4층,경기도 수원시 장안구 경수대로 792(영화동),경기도 수원시 장안구 영화동 107-12 경기도수원교육청,2,2,0,0,0,0,4,0,0,경기도수원교육지원청,,정시,9:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:07:15
3740000,202437400000101789,공중화장실,법제3조제3호,경기도수원교육지원청 3층,경기도 수원시 장안구 경수대로 792(영화동),경기도 수원시 장안구 영화동 107-12 경기도수원교육청,2,2,0,0,0,0,4,0,0,경기도수원교육지원청,,정시,9:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:06:54
3740000,202437400000101790,공중화장실,법제3조제3호,경기도수원교육지원청 2층,경기도 수원시 장안구 경수대로 792(영화동),경기도 수원시 장안구 영화동 107-12 경기도수원교육청,3,3,0,0,0,0,4,0,0,경기도수원교육지원청,,정시,9:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:06:36
3740000,202437400000101792,공중화장실,법제3조제3호,경기도건설본부,경기도 수원시 권선구 칠보로1번길 20(금곡동),경기도 수원시 권선구 금곡동 781-2,10,6,1,1,0,0,4,1,0,경기도건설본부,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:05:34
3740000,202437400000101793,공중화장실,법제3조제3호,경기도교육청 남부청사,경기도 수원시 장안구 조원로 18(조원동),경기도 수원시 장안구 조원동 915,0,1,1,0,0,0,2,0,0,경기도교육청,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:04:57
3740000,202437400000101794,공중화장실,법제3조제3호,경기남부보훈지청 별관,경기도 수원시 장안구 조원로8(영화동),경기도 수원시 장안구 영화동 15-5,6,3,3,0,0,0,9,3,0,경기남부보훈지청,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:02:20
3740000,202437400000101795,공중화장실,법제3조제3호,경기남부보훈지청,경기도 수원시 장안구 조원로8(영화동),경기도 수원시 장안구 영화동 15-5,6,9,2,0,0,0,8,0,0,경기남부보훈지청,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:01:56
3740000,202437400000101796,공중화장실,법제3조제3호,거창에너지 권선제일,경기도 수원시 권선구 경수대로 350(권선동),경기도 수원시 권선구 권선동 1005-1,1,2,0,0,0,0,1,0,0,거창에너지 권선제일,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:01:25
3740000,202437400000101797,공중화장실,법제3조제3호,갤러리아 광교,경기도 수원시 영통구 광교중앙로 124(하동),경기도 수원시 영통구 하동 871-1,60,51,11,31,2,0,172,11,0,갤러리아광교점,,정시,10:30~20:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 17:00:40
3740000,202437400000101798,공중화장실,법제3조제3호,간이,"경기도 수원시 권선구 구운로14번길 42, 구운공원실내배드민턴장 (구운동)",경기도 수원시 권선구 구운동 501 구운공원실내배드민턴장,1,1,0,0,0,0,1,0,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:59:47
3740000,202437400000101799,공중화장실,법제3조제11호,SK충전소,경기도 수원시 장안구 경수대로976번길 13(송죽동),경기도 수원시 장안구 송죽동 202-1 SK충전소,1,2,0,0,0,0,2,0,0,SK충전소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:58:45
3740000,202437400000101800,공중화장실,법제3조제3호,SK청솔노인복지관 3층,경기도 수원시 장안구 장안로 174번지(정자동),경기도 수원시 장안구 정자동 286,2,3,1,1,0,0,5,1,0,SK청솔노인복지관,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:57:34
3740000,202437400000101801,공중화장실,법제3조제3호,SK청솔노인복지관 2층,경기도 수원시 장안구 장안로 174번지(정자동),경기도 수원시 장안구 정자동 286,3,5,1,1,0,0,7,1,0,SK청솔노인복지관,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:57:07
3740000,202437400000101802,공중화장실,법제3조제3호,SK청솔노인복지관 1층,경기도 수원시 장안구 장안로 174번지(정자동),경기도 수원시 장안구 정자동 286,3,5,1,1,0,0,7,1,0,SK청솔노인복지관,,정시,07:00~21:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:56:49
3740000,202437400000101803,공중화장실,법제3조제3호,NC수원 터미널점,"경기도 수원시 권선구 경수대로 270, 터미널동, 할인점동 (권선동)","경기도 수원시 권선구 권선동 1189 터미널동, 할인점동",3,4,1,1,0,0,4,1,0,NC수원 터미널점,,정시,10:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 16:05:04
3740000,202437400000101805,공중화장실,법제3조제3호,AK플라자 수원,"경기도 수원시 팔달구 덕영대로 924 (매산로1가, AK플라자)",경기도 수원시 팔달구 매산로1가 18,2,4,0,0,0,0,3,0,0,AK플라자 시설팀,,정시,10:00~21:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:50:05
3740000,202437400000101806,공중화장실,법제3조제11호,SK엔크린 레드에너지주유소,경기도 수원시 권선구 수인로 23 (서둔동),경기도 수원시 권선구 서둔동 9-26,2,1,0,0,0,0,2,0,0,SK엔크린 레드에너지주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:49:01
3740000,202437400000101807,공중화장실,법제3조제11호,(주)한미석유 성광주유소,경기도 수원시 영통구 창룡대로 243(이의동),경기도 수원시 영통구 이의동 1090-4,2,2,0,0,0,0,1,0,0,(주)한미석유 성광주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:47:36
3740000,202437400000101808,공중화장실,법제3조제3호,(주)어울림,경기도 수원시 권선구 매송고색로 498 (오목천동),경기도 수원시 권선구 오목천동 388-1,2,2,0,0,0,0,2,0,0,(주)어울림,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:46:58
3740000,202437400000101809,공중화장실,법제3조제11호,(주)미래석유 역전주유소,경기도 수원시 권선구 덕영대로 1000 (세류동),경기도 수원시 권선구 세류동 202-11,1,2,0,0,0,0,2,0,0,(주)미래석유 역전주유소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:46:20
3740000,202437400000101810,공중화장실,법제3조제11호,(주)마봉 구도일주유소 광교신도시,경기도 수원시 영통구 광교호수로 328-142(하동),경기도 수원시 영통구 하동 2,1,2,0,0,0,0,2,0,0,(주)마봉 구도일주유소 광교신도시,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:43:49
3740000,202437400000101811,공중화장실,법제3조제11호,HD현대오일뱅크 베트맨주유소,경기도 수원시 장안구 경수대로 818 (영화동),경기도 수원시 장안구 영화동 92-2,2,2,0,0,0,0,2,0,0,HD현대오일뱅크 베트맨주유소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:43:15
3740000,202437400000101812,공중화장실,법제3조제11호,(주)DOTD 수원몬스터 주유소,경기도 수원시 권선구 매송고색로 789 (고색동),경기도 수원시 권선구 고색동 165-4,1,2,0,0,0,0,1,0,0,(주)DOTD 수원몬스터 주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:32:23
3740000,202437400000101813,공중화장실,법제3조제11호,HD현대오일뱅크 직영 호수공원셀프주유소,경기도 수원시 영통구 광교호수로 124(하동),경기도 수원시 영통구 하동 1030,1,2,0,0,0,0,2,0,0,HD현대오일뱅크 직영 호수공원셀프주유소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:30:59
3740000,202437400000101814,개방화장실,법제3조제17호-영제3조제2항제1호,경현빌딩,경기도 수원시 영통구 센트럴타운로 98,경기도 수원시 영통구 이의동 1325-4,1,2,0,0,0,0,2,0,0,경현빌딩,,정시,06:00~22:00,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:28:51
3740000,202437400000101815,개방화장실,법제3조제17호-영제3조제2항제1호,광교나보나스퀘어,경기도 수원시 영통구 대학3로 7,경기도 수원시 영통구 이의동 1254,2,2,0,0,0,0,3,0,0,광교나보나스퀘어,,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:28:15
3740000,202437400000101816,개방화장실,법제3조제17호-영제3조제2항제1호,영통포레파크원,경기도 수원시 영통구 영통로 498,경기도 수원시 영통구 영통동 955-4,4,4,1,2,0,0,4,1,0,영통포레파크원,,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:27:20
3740000,202437400000101817,개방화장실,법제3조제17호-영제3조제2항제1호,센트럴프라자,경기도 수원시 영통구 센트럴타운로 106,경기도 수원시 영통구 이의동 1322-5,3,2,1,1,0,0,5,1,0,센트럴프라자,,상시,,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:25:59
3740000,202437400000101818,개방화장실,법제3조제17호-영제3조제2항제1호,화서시장,경기도 수원시 팔달구 동말로68번길 15,경기도 수원시 팔달구 화서동 97-2,2,2,0,0,0,0,3,1,0,화서시장,,정시,06:00~22:00,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:25:14
3740000,202437400000101819,개방화장실,법제3조제17호-영제3조제2항제1호,안동김씨현감공파빌딩,경기도 수원시 장안구 경수대로 1028,경기도 수원시 장안구 파장동 627-8,1,2,0,0,0,0,0,0,0,안동김씨현감공파빌딩,,정시,06:00~22:00,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:24:36
3740000,202437400000101820,개방화장실,법제3조제17호-영제3조제2항제1호,화서프라자,경기도 수원시 팔달구 동말로 84(화서동),경기도 수원시 팔달구 화서동 71-53,1,1,0,0,0,0,1,0,0,화서프라자,,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:24:04
3740000,202437400000101821,개방화장실,법제3조제17호-영제3조제2항제1호,화물자동차경기지부,경기도 수원시 장안구 경수대로 963(송죽동),경기도 수원시 장안구 송죽동 495-6,2,3,0,0,0,0,3,0,0,화물자동차경기지부,,정시,06:00~22:00,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:23:16
3740000,202437400000101822,개방화장실,법제3조제17호-영제3조제2항제1호,호반프라자,경기도 수원시 영통구 월드컵로 87번길 7(원천동),경기도 수원시 영통구 원천동 607-1,1,2,0,0,0,0,1,0,0,호반프라자,,상시,,,민간,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:22:39
3740000,202437400000101823,개방화장실,법제3조제17호-영제3조제2항제1호,현대홈타운(제2상가)(구 매탄시장),경기도 수원시 영통구 권광로 260번길 36(매탄동),경기도 수원시 영통구 매탄동 176,1,2,0,0,0,0,1,1,0,현대홈타운(제2상가)(구 매탄시장),,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:22:04
3740000,202437400000101824,개방화장실,법제3조제17호-영제3조제2항제1호,하이디프라자,경기도 수원시 권선구 곡선로49번길2(곡반정동),경기도 수원시 권선구 곡반정동 556-2,2,2,0,0,0,0,2,1,0,하이디프라자,,정시,06:00~22:00,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:21:16
3740000,202437400000101825,개방화장실,법제3조제17호-영제3조제2항제1호,필드스크린 골프존,경기도 수원시 권선구 서부로 1858(구운동),경기도 수원시 권선구 구운동 313-1,1,1,0,0,0,0,1,0,0,필드스크린 골프존,,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:20:29
3740000,202437400000101829,개방화장실,법제3조제17호-영제3조제2항제1호,터미널타워빌딩,경기도 수원시 팔달구 갓매산로 91(매산로1가),경기도 수원시 팔달구 매산로1가 115,1,2,0,0,0,0,2,0,0,터미널타워빌딩,,상시,,,민간,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:14:49
3740000,202437400000101831,개방화장실,법제3조제17호-영제3조제2항제1호,키라빌딩,경기도 수원시 영통구 청명남로 31(영통동),경기도 수원시 영통구 영통동 998-8,3,3,0,0,0,0,3,0,0,키라빌딩,,상시,,,민간,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-20 16:12:51
